last                      credit      wus  last_change      credit_change    wus_change       ppd
2021-01-01 05:16:00  27976097945  1711170  0:50:03                 362888             6  10440733
2021-01-01 04:25:57  27975735057  1711164  1:00:03                 614520            13  14736199
2021-01-01 03:25:54  27975120537  1711151  1:10:05                1352872            17  27797417
2021-01-01 02:15:49  27973767665  1711134  1:24:39                1692617            18  28793484
2021-01-01 00:51:10  27972075048  1711116  1:35:11                 884932           148  13387869
2020-12-31 23:15:59  27971190116  1710968  1:10:04                 713645            16  14666728
2020-12-31 22:05:55  27970476471  1710952  1:49:58                1201614            33  15734987
2020-12-31 20:15:57  27969274857  1710919  0:49:55                 252444             9   7282524
2020-12-31 19:26:02  27969022413  1710910  0:50:06                1164736            13  33477441
2020-12-31 18:35:56  27967857677  1710897  2:19:54                1837018            39  18908548
2020-12-31 16:16:02  27966020659  1710858  2:00:04                1645381            28  19733608
2020-12-31 14:15:58  27964375278  1710830  0:16:55                 442507             6  37667590
2020-12-31 13:59:03  27963932771  1710824  1:03:19                 630040            15  14328890
2020-12-31 12:55:44  27963302731  1710809  1:49:56                2069309            30  27105563
2020-12-31 11:05:48  27961233422  1710779  0:39:52                 728839            12  26325957
2020-12-31 10:25:56  27960504583  1710767  1:00:01                 988436            15  23715876
2020-12-31 09:25:55  27959516147  1710752  1:19:59                1068395            28  19235117
2020-12-31 08:05:56  27958447752  1710724  0:40:00                 647099            15  23295563
2020-12-31 07:25:56  27957800653  1710709  1:59:58                2636293            33  31644306
2020-12-31 05:25:58  27955164360  1710676  1:00:06                 742808            15  17797729
2020-12-31 04:25:52  27954421552  1710661  1:00:11                 509658            12  12194530
2020-12-31 03:25:41  27953911894  1710649  1:19:44                 524572            18   9473875
2020-12-31 02:05:57  27953387322  1710631  1:29:56                 691209            22  11067542
2020-12-31 00:36:01  27952696113  1710609  1:10:11                 589429            16  12093722
2020-12-30 23:25:50  27952106684  1710593  1:10:04                 422512            16   8683405
2020-12-30 22:15:46  27951684172  1710577  1:59:50                1883046            35  22627979
2020-12-30 20:15:56  27949801126  1710542  0:50:10                  92743            12   2662124
2020-12-30 19:25:46  27949708383  1710530  0:49:44                 479519            14  13884196
2020-12-30 18:36:02  27949228864  1710516  0:50:07                 272165            13   7820105
2020-12-30 17:45:55  27948956699  1710503  1:20:03                 952233            22  17129488
2020-12-30 16:25:52  27948004466  1710481  2:09:59                2122692            40  23515910
2020-12-30 14:15:53  27945881774  1710441  0:59:57                 165847            11   3983647
2020-12-30 13:15:56  27945715927  1710430  1:10:07                 526335            15  10809447
2020-12-30 12:05:49  27945189592  1710415  1:49:54                1020305            36  13368873
2020-12-30 10:15:55  27944169287  1710379  0:29:56                 287394             9  13825635
2020-12-30 09:45:59  27943881893  1710370  0:40:06                 497256            20  17856574
2020-12-30 09:05:53  27943384637  1710350  1:40:05                1501760            35  21607337
2020-12-30 07:25:48  27941882877  1710315  1:59:53                 707133            36   8493853
2020-12-30 05:25:55  27941175744  1710279  1:00:04                 232557            17   5575173
2020-12-30 04:25:51  27940943187  1710262  1:50:05                1051378            26  13753074
2020-12-30 02:35:46  27939891809  1710236  0:29:54                 156574             1   7540687
2020-12-30 02:05:52  27939735235  1710235  1:20:02                1012722            16  18221403
2020-12-30 00:45:50  27938722513  1710219  1:19:57                 619572            19  11159270
2020-12-29 23:25:53  27938102941  1710200  1:20:01                1290550            25  23225061
2020-12-29 22:05:52  27936812391  1710175  1:10:07                1306230            18  26826306
2020-12-29 20:55:45  27935506161  1710157  0:39:52                 289803            12  10467800
2020-12-29 20:15:53  27935216358  1710145  1:40:00                2301476            29  33141254
2020-12-29 18:35:53  27932914882  1710116  0:50:09                 818239            18  23494798
2020-12-29 17:45:44  27932096643  1710098  0:19:54                 106744             5   7724188
2020-12-29 17:25:50  27931989899  1710093  0:59:53                 926359            16  22275930
2020-12-29 16:25:57  27931063540  1710077  1:50:13                1665075            27  21754495
2020-12-29 14:35:44  27929398465  1710050  1:09:46                1528645            19  31551583
2020-12-29 13:25:58  27927869820  1710031  1:30:06                 882266            19  14100588
2020-12-29 11:55:52  27926987554  1710012  1:40:12                2021134            32  29046237
2020-12-29 10:15:40  27924966420  1709980  0:59:43                 573846            12  13837648
2020-12-29 09:15:57  27924392574  1709968  0:40:05                 492009             9  17675500
2020-12-29 08:35:52  27923900565  1709959  1:10:10                1764495            26  36211963
2020-12-29 07:25:42  27922136070  1709933  2:00:00                1492554            24  17910648
2020-12-29 05:25:42  27920643516  1709909  0:59:43                 197392            13   4759885
2020-12-29 04:25:59  27920446124  1709896  0:40:06                 905580            14  32519581
2020-12-29 03:45:53  27919540544  1709882  0:19:58                  62119             5   4480034
2020-12-29 03:25:55  27919478425  1709877  1:20:06                 306322            25   5506912
2020-12-29 02:05:49  27919172103  1709852  2:00:07                1601257            38  19196420
2020-12-29 00:05:42  27917570846  1709814  1:49:57                 800586            22  10485164
2020-12-28 22:15:45  27916770260  1709792  0:19:58                 482497             4  34797780
2020-12-28 21:55:47  27916287763  1709788  1:49:58                2299694            35  30114210
2020-12-28 20:05:49  27913988069  1709753  1:10:02                 781164            17  16062010
2020-12-28 18:55:47  27913206905  1709736  1:09:54                1412760            19  29104068
2020-12-28 17:45:53  27911794145  1709717  1:20:05                1075791            21  19344087
2020-12-28 16:25:48  27910718354  1709696  2:09:56                1459778            41  16178145
2020-12-28 14:15:52  27909258576  1709655  0:50:00                 748503            16  21556886
2020-12-28 13:25:52  27908510073  1709639  1:09:56                 284729            15   5862865
2020-12-28 12:15:56  27908225344  1709624  1:59:59                1826719            32  21923672
2020-12-28 10:15:57  27906398625  1709592  1:00:10                1207276            21  28894361
2020-12-28 09:15:47  27905191349  1709571  1:59:53                1455455            31  17482456
2020-12-28 07:15:54  27903735894  1709540  0:40:09                1721893             9  61756560
2020-12-28 06:35:45  27902014001  1709531  1:19:55                1250832            23  22538453
2020-12-28 05:15:50  27900763169  1709508  0:59:56                 756217            14  18169396
2020-12-28 04:15:54  27900006952  1709494  0:20:03                 156277             4  11223884
2020-12-28 03:55:51  27899850675  1709490  0:39:56                 120624            10   4349713
2020-12-28 03:15:55  27899730051  1709480  1:50:02                 462242            22   6049334
2020-12-28 01:25:53  27899267809  1709458  0:50:14                 665150            14  19067339
2020-12-28 00:35:39  27898602659  1709444  2:19:52                1390473            44  14315641
2020-12-27 22:15:47  27897212186  1709400  1:09:48                 826471            24  17050404
2020-12-27 21:05:59  27896385715  1709376  1:00:10                1457561            19  34884562
2020-12-27 20:05:49  27894928154  1709357  1:40:00                1126990            33  16228656
2020-12-27 18:25:49  27893801164  1709324  0:19:56                 795555             9  57471531
2020-12-27 18:05:53  27893005609  1709315  0:30:09                 357718            11  17085038
2020-12-27 17:35:44  27892647891  1709304  1:09:55                1103471            18  22727030
2020-12-27 16:25:49  27891544420  1709286  1:30:00                1805323            31  28885168
2020-12-27 14:55:49  27889739097  1709255  1:40:01                2337086            33  33648430
2020-12-27 13:15:48  27887402011  1709222  0:59:58                 907032            14  21780868
2020-12-27 12:15:50  27886494979  1709208  2:10:09                1995449            34  22077960
2020-12-27 10:05:41  27884499530  1709174  0:49:47                 657834            14  19028074
2020-12-27 09:15:54  27883841696  1709160  2:00:05                2153219            32  25820696
2020-12-27 07:15:49  27881688477  1709128  2:00:13                2346927            34  28112365
2020-12-27 05:15:36  27879341550  1709094  0:19:45                 241596             7  17615100
2020-12-27 04:55:51  27879099954  1709087  0:40:00                 660428             9  23775408
2020-12-27 04:15:51  27878439526  1709078  1:00:06                 674820            18  16168732
2020-12-27 03:15:45  27877764706  1709060  1:50:01                1976072            31  25864660
2020-12-27 01:25:44  27875788634  1709029  0:40:03                 701547             7  25224161
2020-12-27 00:45:41  27875087087  1709022  1:29:52                1157745            22  18551403
2020-12-26 23:15:49  27873929342  1709000  1:30:07                1119941            31  17895857
2020-12-26 21:45:42  27872809401  1708969  1:49:57                1422652            35  18632277
2020-12-26 19:55:45  27871386749  1708934  1:50:00                1286764            28  16844910
2020-12-26 18:05:45  27870099985  1708906  0:30:08                 100408             6   4798258
2020-12-26 17:35:37  27869999577  1708900  1:09:51                 614639            12  12671154
2020-12-26 16:25:46  27869384938  1708888  1:59:57                1189361            35  14278281
2020-12-26 14:25:49  27868195577  1708853  1:09:59                1305125            19  26854679
2020-12-26 13:15:50  27866890452  1708834  0:39:55                 438212            13  15808566
2020-12-26 12:35:55  27866452240  1708821  0:20:04                  10048             2    721052
2020-12-26 12:15:51  27866442192  1708819  2:00:07                1757687            29  21071757
2020-12-26 10:15:44  27864684505  1708790  0:19:56                 167720             9  12116227
2020-12-26 09:55:48  27864516785  1708781  1:40:00                1685718            29  24274339
2020-12-26 08:15:48  27862831067  1708752  1:00:06                 275108            14   6591605
2020-12-26 07:15:42  27862555959  1708738  0:20:05                  61607             7   4417298
2020-12-26 06:55:37  27862494352  1708731  1:39:44                 443426            20   6402407
2020-12-26 05:15:53  27862050926  1708711  1:00:08                 652163            15  15617207
2020-12-26 04:15:45  27861398763  1708696  1:00:08                 367665            12   8804394
2020-12-26 03:15:37  27861031098  1708684  1:19:52                1410768            25  25436217
2020-12-26 01:55:45  27859620330  1708659  1:49:58                1153507            28  15105032
2020-12-26 00:05:47  27858466823  1708631  1:30:01                1818000            22  29082614
2020-12-25 22:35:46  27856648823  1708609  0:20:00                 810976             8  58390272
2020-12-25 22:15:46  27855837847  1708601  2:09:58                1683718            30  18655198
2020-12-25 20:05:48  27854154129  1708571  0:10:01                 105092             2  15108067
2020-12-25 19:55:47  27854049037  1708569  1:30:02                2917138            33  46656927
2020-12-25 18:25:45  27851131899  1708536  0:49:58                 446113            15  12856625
2020-12-25 17:35:47  27850685786  1708521  0:49:46                 709827             7  20538865
2020-12-25 16:46:01  27849975959  1708514  0:40:28                 613943            11  21847065
2020-12-25 16:05:33  27849362016  1708503  0:49:43                 297377            10   8613266
2020-12-25 15:15:50  27849064639  1708493  2:00:09                2334096            37  27974184
2020-12-25 13:15:41  27846730543  1708456  0:19:56                  83910             5   6061725
2020-12-25 12:55:45  27846646633  1708451  0:40:05                 108871             6   3911207
2020-12-25 12:15:40  27846537762  1708445  1:59:52                2664066            39  32004352
2020-12-25 10:15:48  27843873696  1708406  0:59:57                1286137            14  30893032
2020-12-25 09:15:51  27842587559  1708392  2:00:05                1745975            40  20937160
2020-12-25 07:15:46  27840841584  1708352  2:00:05                1606127            28  19260148
2020-12-25 05:15:41  27839235457  1708324  0:29:51                 193245             7   9322371
2020-12-25 04:45:50  27839042212  1708317  1:30:04                1769782            36  28295552
2020-12-25 03:15:46  27837272430  1708281  1:20:06                 325055            11   5843685
2020-12-25 01:55:40  27836947375  1708270  1:09:56                 710150            17  14622726
2020-12-25 00:45:44  27836237225  1708253  1:30:04                1270356            25  20310651
2020-12-24 23:15:40  27834966869  1708228  1:19:52                 877693            26  15824848
2020-12-24 21:55:48  27834089176  1708202  1:10:01                 909718            23  18709744
2020-12-24 20:45:47  27833179458  1708179  1:00:01                 479416            13  11502788
2020-12-24 19:45:46  27832700042  1708166  1:19:51                 836008            20  15076412
2020-12-24 18:25:55  27831864034  1708146  0:40:05                1037918            11  37287365
2020-12-24 17:45:50  27830826116  1708135  1:19:59                1160086            26  20885899
2020-12-24 16:25:51  27829666030  1708109  1:50:02                1408118            31  18427960
2020-12-24 14:35:49  27828257912  1708078  0:49:59                 946502            16  27268347
2020-12-24 13:45:50  27827311410  1708062  0:19:59                 517752             8  37309235
2020-12-24 13:25:51  27826793658  1708054  1:10:17                1621240            22  33216774
2020-12-24 12:15:34  27825172418  1708032  1:59:50                1751644            28  21048962
2020-12-24 10:15:44  27823420774  1708004  1:00:08                1038619            14  24871585
2020-12-24 09:15:36  27822382155  1707990  1:29:44                1710404            24  27447790
2020-12-24 07:45:52  27820671751  1707966  0:20:01                 427938             7  30785881
2020-12-24 07:25:51  27820243813  1707959  2:00:15                1808892            31  21661575
2020-12-24 05:25:36  27818434921  1707928  0:59:58                 742599            16  17832282
2020-12-24 04:25:38  27817692322  1707912  1:00:01                 793532            14  19039479
2020-12-24 03:25:37  27816898790  1707898  1:19:56                 929765            24  16749728
2020-12-24 02:05:41  27815969025  1707874  1:29:03                 939262            18  15188515
2020-12-24 00:36:38  27815029763  1707856  2:20:53                1794040            46  18337283
2020-12-23 22:15:45  27813235723  1707810  0:50:02                 351053            14  10103590
2020-12-23 21:25:43  27812884670  1707796  1:10:12                 894269            20  18343979
2020-12-23 20:15:31  27811990401  1707776  0:29:48                 388677             5  18781707
2020-12-23 19:45:43  27811601724  1707771  1:19:59                1258399            27  22655901
2020-12-23 18:25:44  27810343325  1707744  0:49:43                 304641            16   8823661
2020-12-23 17:36:01  27810038684  1707728  1:10:16                1604427            20  32880097
2020-12-23 16:25:45  27808434257  1707708  1:30:00                1014733            27  16235728
2020-12-23 14:55:45  27807419524  1707681  1:30:08                1451531           -31  23190140
2020-12-23 13:25:37  27805967993  1707712  0:39:52                 779029            12  28138840
2020-12-23 12:45:45  27805188964  1707700  0:29:57                 380284            10  18284105
2020-12-23 12:15:48  27804808680  1707690  1:20:08                1675471            28  30108297
2020-12-23 10:55:40  27803133209  1707662  1:39:57                2063955            38  29735819
2020-12-23 09:15:43  27801069254  1707624  0:40:08                 453517            15  16272370
2020-12-23 08:35:35  27800615737  1707609  0:55:52                1734532            28  44708700
2020-12-23 07:39:43  27798881205  1707581  1:03:58                 787020            20  17717177
2020-12-23 06:35:45  27798094185  1707561  0:30:04                 600263             6  28748737
2020-12-23 06:05:41  27797493922  1707555  1:00:04                1326974            20  31812029
2020-12-23 05:05:37  27796166948  1707535  0:49:56                 682760            18  19689740
2020-12-23 04:15:41  27795484188  1707517  1:29:57                1431185            32  22911688
2020-12-23 02:45:44  27794053003  1707485  1:20:05                1082629            64  19467043
2020-12-23 01:25:39  27792970374  1707421  0:49:50                 872583            20  25214438
2020-12-23 00:35:49  27792097791  1707401  1:19:59                1116119            29  20094328
2020-12-22 23:15:50  27790981672  1707372  1:00:04                1154517            21  27677655
2020-12-22 22:15:46  27789827155  1707351  2:00:04                1275854            39  15301747
2020-12-22 20:15:42  27788551301  1707312  0:37:00                 388612            10  15124358
2020-12-22 19:38:42  27788162689  1707302  1:22:50                1157134            21  20115971
2020-12-22 18:15:52  27787005555  1707281  0:20:08                 168574             7  12056948
2020-12-22 17:55:44  27786836981  1707274  0:20:04                 303286            10  21764045
2020-12-22 17:35:40  27786533695  1707264  2:00:05                1064369            28  12763564
2020-12-22 15:35:35  27785469326  1707236  1:19:51                 479392            19   8645265
2020-12-22 14:15:44  27784989934  1707217  0:50:00                 614192            16  17688729
2020-12-22 13:25:44  27784375742  1707201  1:39:58                1083989            29  15614646
2020-12-22 11:45:46  27783291753  1707172  1:29:49                 541563            20   8682694
2020-12-22 10:15:57  27782750190  1707152  0:20:21                 482727             9  34158569
2020-12-22 09:55:36  27782267463  1707143  1:19:53                 424108            20   7645093
2020-12-22 08:35:43  27781843355  1707123  0:39:54                 996494            16  35963693
2020-12-22 07:55:49  27780846861  1707107  0:40:08                 226862             9   8139899
2020-12-22 07:15:41  27780619999  1707098  0:59:59                 627599            13  15066561
2020-12-22 06:15:42  27779992400  1707085  1:59:59                1026939            34  12324979
2020-12-22 04:15:43  27778965461  1707051  0:20:07                  16673             3   1193493
2020-12-22 03:55:36  27778948788  1707048  1:19:50                1440516            29  25983420
2020-12-22 02:35:46  27777508272  1707019  0:20:01                 190057             7  13672710
2020-12-22 02:15:45  27777318215  1707012  0:20:00                 381684             9  27481248
2020-12-22 01:55:45  27776936531  1707003  1:39:57                1531409            33  22063321
2020-12-22 00:15:48  27775405122  1706970  1:00:05                 331821            15   7952658
2020-12-21 23:15:43  27775073301  1706955  1:30:01                 851985            32  13629236
2020-12-21 21:45:42  27774221316  1706923  1:30:09                 850766            24  13589606
2020-12-21 20:15:33  27773370550  1706899  0:39:56                 423939            19  15287282
2020-12-21 19:35:37  27772946611  1706880  1:19:53                 864891            23  15590774
2020-12-21 18:15:44  27772081720  1706857  0:40:00                 223534             9   8047224
2020-12-21 17:35:44  27771858186  1706848  0:40:10                 972623            13  34869139
2020-12-21 16:55:34  27770885563  1706835  1:30:03                1155050            23  18470538
2020-12-21 15:25:31  27769730513  1706812  0:20:00                 274093             4  19734696
2020-12-21 15:05:31  27769456420  1706808  1:49:57                1693680            26  22181893
2020-12-21 13:15:34  27767762740  1706782  1:19:45                1066927            23  19264888
2020-12-21 11:55:49  27766695813  1706759  0:50:02                1375719            22  39594310
2020-12-21 11:05:47  27765320094  1706737  1:10:03                 840389            14  17275662
2020-12-21 09:55:44  27764479705  1706723  1:30:00                1792105            30  28673680
2020-12-21 08:25:44  27762687600  1706693  1:10:07                1185718            27  24351327
2020-12-21 07:15:37  27761501882  1706666  1:29:55                1660994            34  26600534
2020-12-21 05:45:42  27759840888  1706632  0:59:57                 607752            21  14598213
2020-12-21 04:45:45  27759233136  1706611  0:30:06                 412464             8  19732497
2020-12-21 04:15:39  27758820672  1706603  1:20:03                 925300            20  16644996
2020-12-21 02:55:36  27757895372  1706583  0:40:00                 452244            13  16280784
2020-12-21 02:15:36  27757443128  1706570  0:20:01                 270107             7  19431511
2020-12-21 01:55:35  27757173021  1706563  1:19:58                 348393            14   6273688
2020-12-21 00:35:37  27756824628  1706549  1:39:52                1009352            23  14554074
2020-12-20 22:55:45  27755815276  1706526  0:40:05                 959938            10  34485922
2020-12-20 22:15:40  27754855338  1706516  2:10:09                1743110            35  19286042
2020-12-20 20:05:31  27753112228  1706481  0:39:52                 947721            14  34232062
2020-12-20 19:25:39  27752164507  1706467  0:49:54                 572932            12  16533508
2020-12-20 18:35:45  27751591575  1706455  0:40:07                1037595            16  37244789
2020-12-20 17:55:38  27750553980  1706439  0:30:05                 381833             7  18277213
2020-12-20 17:25:33  27750172147  1706432  1:19:53                1238578            29  22326964
2020-12-20 16:05:40  27748933569  1706403  1:20:00                1290624            23  23231232
2020-12-20 14:45:40  27747642945  1706380  0:50:04                 599965            14  17255984
2020-12-20 13:55:36  27747042980  1706366  1:39:59                1445666            26  20821060
2020-12-20 12:15:37  27745597314  1706340  1:30:00                1252175            27  20034800
2020-12-20 10:45:37  27744345139  1706313  1:09:57                1198463            18  24671718
2020-12-20 09:35:40  27743146676  1706295  1:40:01                1513959            31  21797376
2020-12-20 07:55:39  27741632717  1706264  0:59:53                1194005            17  28711948
2020-12-20 06:55:46  27740438712  1706247  1:10:12                1279330            27  26242666
2020-12-20 05:45:34  27739159382  1706220  0:49:57                 316851             9   9134443
2020-12-20 04:55:37  27738842531  1706211  0:59:55                1407761            19  33833254
2020-12-20 03:55:42  27737434770  1706192  1:00:11                 916042            15  21918036
2020-12-20 02:55:31  27736518728  1706177  1:09:46                1097057            23  22643508
2020-12-20 01:45:45  27735421671  1706154  1:10:12                1027450            23  21075897
2020-12-20 00:35:33  27734394221  1706131  2:20:05                2435926            43  25040333
2020-12-19 22:15:28  27731958295  1706088  2:09:51                2012935            40  22322883
2020-12-19 20:05:37  27729945360  1706048  1:50:02                2232702            36  29219244
2020-12-19 18:15:35  27727712658  1706012  0:50:06                 429350            15  12340598
2020-12-19 17:25:29  27727283308  1705997  1:09:58                1390569            24  28619619
2020-12-19 16:15:31  27725892739  1705973  1:19:46                 605338            21  10927957
2020-12-19 14:55:45  27725287401  1705952  1:20:01                 459153            18   8263032
2020-12-19 13:35:44  27724828248  1705934  1:20:05                1026615            18  18459840
2020-12-19 12:15:39  27723801633  1705916  0:20:00                 164941             5  11875751
2020-12-19 11:55:39  27723636692  1705911  1:09:59                 727534            15  14969977
2020-12-19 10:45:40  27722909158  1705896  0:39:56                 501838             8  18096328
2020-12-19 10:05:44  27722407320  1705888  1:20:15                1121003            22  20115194
2020-12-19 08:45:29  27721286317  1705866  0:30:05                 778057             8  37243282
2020-12-19 08:15:24  27720508260  1705858  1:39:52                1274678            26  18379869
2020-12-19 06:35:32  27719233582  1705832  1:19:49                1513312            19  27302183
2020-12-19 05:15:43  27717720270  1705813  0:30:09                  41764             6   1994698
2020-12-19 04:45:34  27717678506  1705807  0:50:02                1154872            10  33238154
2020-12-19 03:55:32  27716523634  1705797  1:29:55                1891087            25  30285434
2020-12-19 02:25:37  27714632547  1705772  0:39:57                1297451            16  46766694
2020-12-19 01:45:40  27713335096  1705756  1:10:07                 417322            14   8570625
2020-12-19 00:35:33  27712917774  1705742  1:49:59                 900088            25  11784755
2020-12-18 22:45:34  27712017686  1705717  0:30:07                 421697             5  20163044
2020-12-18 22:15:27  27711595989  1705712  1:19:38                 571896            15  10341526
2020-12-18 20:55:49  27711024093  1705697  1:40:22                1331103            23  19097857
2020-12-18 19:15:27  27709692990  1705674  0:39:51                 458980            12  16585475
2020-12-18 18:35:36  27709234010  1705662  1:09:56                 823106            19  16948607
2020-12-18 17:25:40  27708410904  1705643  1:10:05                 691174            15  14201529
2020-12-18 16:15:35  27707719730  1705628  2:00:08                1013610            28  12149820
2020-12-18 14:15:27  27706706120  1705600  0:59:49                1168258            23  28124126
2020-12-18 13:15:38  27705537862  1705577  1:00:02                 654258            14  15693473
2020-12-18 12:15:36  27704883604  1705563  2:00:09                1470904            32  17628811
2020-12-18 10:15:27  27703412700  1705531  1:59:49                2220008            46  26680858
2020-12-18 08:15:38  27701192692  1705485  2:00:01                1434131            40  17207182
2020-12-18 06:15:37  27699758561  1705445  2:00:12                1338248            36  16032255
2020-12-18 04:15:25  27698420313  1705409  1:49:39                1613379            25  21188014
2020-12-18 02:25:46  27696806934  1705384  0:58:54                 528063            13  12910198
2020-12-18 01:26:52  27696278871  1705371  0:51:19                 995345            17  27930434
2020-12-18 00:35:33  27695283526  1705354  2:00:05                1443383            28  17308576
2020-12-17 22:35:28  27693840143  1705326  0:19:54                 295952             4  21415622
2020-12-17 22:15:34  27693544191  1705322  2:10:06                2304236            45  25504226
2020-12-17 20:05:28  27691239955  1705277  1:10:01                 803717            15  16529671
2020-12-17 18:55:27  27690436238  1705262  0:20:01                 226676             6  16307082
2020-12-17 18:35:26  27690209562  1705256  1:09:57                 968284            14  19933223
2020-12-17 17:25:29  27689241278  1705242  0:19:53                 411714             5  29817342
2020-12-17 17:05:36  27688829564  1705237  0:50:02                 788080            17  22681582
2020-12-17 16:15:34  27688041484  1705220  1:59:57                2084595            57  25025567
2020-12-17 14:15:37  27685956889  1705163  0:20:01                  24615             4   1770804
2020-12-17 13:55:36  27685932274  1705159  0:59:54                1093801            14  26295049
2020-12-17 12:55:42  27684838473  1705145  1:10:15                 903444            22  18518994
2020-12-17 11:45:27  27683935029  1705123  1:09:49                1320585            16  27237656
2020-12-17 10:35:38  27682614444  1705107  0:20:14                1018120             6  72459281
2020-12-17 10:15:24  27681596324  1705101  1:59:49                2267022            39  27245889
2020-12-17 08:15:35  27679329302  1705062  1:20:13                1708894            31  30677008
2020-12-17 06:55:22  27677620408  1705031  0:49:58                 864862            10  24924642
2020-12-17 06:05:24  27676755546  1705021  0:49:45                 963056            14  27875389
2020-12-17 05:15:39  27675792490  1705007  1:00:06                 716295            20  17162475
2020-12-17 04:15:33  27675076195  1704987  1:50:08                 890977            27  11649578
2020-12-17 02:25:25  27674185218  1704960  0:39:59                1083896            16  39036521
2020-12-17 01:45:26  27673101322  1704944  1:29:52                 676211            20  10835428
2020-12-17 00:15:34  27672425111  1704924  2:00:06                1227675            17  14719833
2020-12-16 22:15:28  27671197436  1704907  2:19:57                1760222            39  18111609
2020-12-16 19:55:31  27669437214  1704868  1:50:01                1075106            21  14071982
2020-12-16 18:05:30  27668362108  1704847  0:39:58                1145151            16  41259819
2020-12-16 17:25:32  27667216957  1704831  1:09:56                1135075            12  23372373
2020-12-16 16:15:36  27666081882  1704819  1:20:07                 816102            15  14668444
2020-12-16 14:55:29  27665265780  1704804  1:39:48                2004627            34  28924477
2020-12-16 13:15:41  27663261153  1704770  1:00:12                1158248            10  27705600
2020-12-16 12:15:29  27662102905  1704760  2:10:05                1905942            21  21098448
2020-12-16 10:05:24  27660196963  1704739  1:48:27                1419988            23  18854612
2020-12-16 08:16:57  27658776975  1704716  0:21:25                 343431             7  23091391
2020-12-16 07:55:32  27658433544  1704709  1:20:01                1337910            16  24077363
2020-12-16 06:35:31  27657095634  1704693  0:30:01                 162024             5   7772833
2020-12-16 06:05:30  27656933610  1704688  1:19:55                1444748            20  26032581
2020-12-16 04:45:35  27655488862  1704668  1:09:58                 483710            10   9955346
2020-12-16 03:35:37  27655005152  1704658  0:50:09                 495397            10  14224759
2020-12-16 02:45:28  27654509755  1704648  1:29:35                 752263            17  12092190
2020-12-16 01:15:53  27653757492  1704631  1:30:21                1003152            28  15988255
2020-12-15 23:45:32  27652754340  1704603  1:29:49                 549342            15   8807413
2020-12-15 22:15:43  27652204998  1704588  2:10:05                1870167            37  20702425
2020-12-15 20:05:38  27650334831  1704551  0:20:01                 669865             9  48190121
2020-12-15 19:45:37  27649664966  1704542  1:40:15                1083499            28  15563476
2020-12-15 18:05:22  27648581467  1704514  0:09:53                  54400             1   7926070
2020-12-15 17:55:29  27648527067  1704513  0:39:53                 566641             7  20458747
2020-12-15 17:15:36  27647960426  1704506  1:40:01                1783327            34  25675629
2020-12-15 15:35:35  27646177099  1704472  0:40:03                 666681            10  23970552
2020-12-15 14:55:32  27645510418  1704462  0:40:11                1280052            14  45871627
2020-12-15 14:15:21  27644230366  1704448  1:59:49                2022953            29  24312580
2020-12-15 12:15:32  27642207413  1704419  2:20:04                2138911            39  21989756
2020-12-15 09:55:28  27640068502  1704380  1:40:03                1677029            24  24137149
2020-12-15 08:15:25  27638391473  1704356  0:19:58                  24879             5   1794278
2020-12-15 07:55:27  27638366594  1704351  1:09:55                1018592            16  20978867
2020-12-15 06:45:32  27637348002  1704335  1:09:56                1586296            16  32663482
2020-12-15 05:35:36  27635761706  1704319  0:50:08                 925087            18  26571647
2020-12-15 04:45:28  27634836619  1704301  1:20:03                 730761            14  13145482
2020-12-15 03:25:25  27634105858  1704287  0:40:04                  73387             7   2637536
2020-12-15 02:45:21  27634032471  1704280  1:09:46                 802072            18  16554950
2020-12-15 01:35:35  27633230399  1704262  1:00:18                 281852            10   6730794
2020-12-15 00:35:17  27632948547  1704252  2:29:49                1721387            34  16545537
2020-12-14 22:05:28  27631227160  1704218  2:00:05                1582265            31  18974003
2020-12-14 20:05:23  27629644895  1704187  1:59:46                1149982            31  13826669
2020-12-14 18:05:37  27628494913  1704156  1:00:09                 492190            19  11783102
2020-12-14 17:05:28  27628002723  1704137  0:10:00                 378901             5  54561744
2020-12-14 16:55:28  27627623822  1704132  0:37:02                 492806            15  19162213
2020-12-14 16:18:26  27627131016  1704117  2:02:59                1006999            30  11790854
2020-12-14 14:15:27  27626124017  1704087  1:59:59                1360731            37  16331040
2020-12-14 12:15:28  27624763286  1704050  2:19:52                1112700            29  11455824
2020-12-14 09:55:36  27623650586  1704021  1:30:07                1024384            25  16368925
2020-12-14 08:25:29  27622626202  1703996  0:10:00                   5405             2    778320
2020-12-14 08:15:29  27622620797  1703994  2:00:06                 550970            22   6606134
2020-12-14 06:15:23  27622069827  1703972  0:39:52                 359383            13  12981058
2020-12-14 05:35:31  27621710444  1703959  1:18:04                 790380            22  14579169
2020-12-14 04:17:27  27620920064  1703937  0:42:07                 581689            12  19888377
2020-12-14 03:35:20  27620338375  1703925  1:19:55                 440807            18   7942799
2020-12-14 02:15:25  27619897568  1703907  0:30:02                 102694             8   4923841
2020-12-14 01:45:23  27619794874  1703899  1:09:54                 661866            17  13635007
2020-12-14 00:35:29  27619133008  1703882  2:30:13                1554805            41  14904599
2020-12-13 22:05:16  27617578203  1703841  1:59:52                1620378            30  19466165
2020-12-13 20:05:24  27615957825  1703811  2:00:04                2048396            40  24567103
