last                      credit      wus  last_change      credit_change    wus_change        ppd
2020-12-20 17:25:32  15916041095  1327381  1:09:42                1605831            49   33176422
2020-12-20 16:15:50  15914435264  1327332  1:30:07                1815377            52   29008428
2020-12-20 14:45:43  15912619887  1327280  0:40:07                2016317            41   72376314
2020-12-20 14:05:36  15910603570  1327239  1:49:58                2611187            88   34193173
2020-12-20 12:15:38  15907992383  1327151  2:00:01                4167693            82   50005370
2020-12-20 10:15:37  15903824690  1327069  0:40:01                1633179            32   58769956
2020-12-20 09:35:36  15902191511  1327037  1:09:06                1638288            48   34140878
2020-12-20 08:26:30  15900553223  1326989  0:10:55                 114761             5   15137939
2020-12-20 08:15:35  15900438462  1326984  1:59:55                3515153            76   42211149
2020-12-20 06:15:40  15896923309  1326908  1:30:02                2239927            56   35825563
2020-12-20 04:45:38  15894683382  1326852  0:29:55                 749050            13   36054551
2020-12-20 04:15:43  15893934332  1326839  1:49:41                2226811            57   29235142
2020-12-20 02:26:02  15891707521  1326782  0:40:13                1358757            26   48651721
2020-12-20 01:45:49  15890348764  1326756  1:10:15                1321007            47   27078292
2020-12-20 00:35:34  15889027757  1326709  2:19:55                3886624           105   40000513
2020-12-19 22:15:39  15885141133  1326604  1:39:58                2650319            69   38177319
2020-12-19 20:35:41  15882490814  1326535  0:19:58                 438191            14   31602422
2020-12-19 20:15:43  15882052623  1326521  2:00:09                2901405            94   34773393
2020-12-19 18:15:34  15879151218  1326427  0:49:55                2020781            38   58295652
2020-12-19 17:25:39  15877130437  1326389  1:10:06                1162342            44   23876925
2020-12-19 16:15:33  15875968095  1326345  1:59:47                3167194           102   38075074
2020-12-19 14:15:46  15872800901  1326243  0:59:59                1969762            46   47287423
2020-12-19 13:15:47  15870831139  1326197  1:00:10                1986935            47   47554344
2020-12-19 12:15:37  15868844204  1326150  1:59:53                3565027            87   42821956
2020-12-19 10:15:44  15865279177  1326063  2:00:07                3207046            82   38447172
2020-12-19 08:15:37  15862072131  1325981  2:00:07                3683031            85   44153445
2020-12-19 06:15:30  15858389100  1325896  1:19:48                2533272            55   45713178
2020-12-19 04:55:42  15855855828  1325841  0:39:56                1123616            24   40517705
2020-12-19 04:15:46  15854732212  1325817  1:50:09                2798544            65   36585595
2020-12-19 02:25:37  15851933668  1325752  0:39:58                2103000            28   75771142
2020-12-19 01:45:39  15849830668  1325724  1:50:01                2435094            61   31872764
2020-12-18 23:55:38  15847395574  1325663  1:40:12                2521112            65   36231549
2020-12-18 22:15:26  15844874462  1325598  2:09:51                3145545            58   34883209
2020-12-18 20:05:35  15841728917  1325540  0:50:07                1164894            28   33470848
2020-12-18 19:15:28  15840564023  1325512  1:09:47                1448206            32   29884164
2020-12-18 18:05:41  15839115817  1325480  0:40:01                 783464            23   28192956
2020-12-18 17:25:40  15838332353  1325457  1:10:04                2381124            41   48936516
2020-12-18 16:15:36  15835951229  1325416  1:59:56                2822524            76   33889115
2020-12-18 14:15:40  15833128705  1325340  0:59:57                1586982            43   38119334
2020-12-18 13:15:43  15831541723  1325297  2:00:05                3153419            89   37814767
2020-12-18 11:15:38  15828388304  1325208  1:00:06                1055091            53   25280050
2020-12-18 10:15:32  15827333213  1325155  1:59:54                3470870            98   41685177
2020-12-18 08:15:38  15823862343  1325057  0:19:59                 986558            18   71091418
2020-12-18 07:55:39  15822875785  1325039  1:39:59                2724353          -281   39237222
2020-12-18 06:15:40  15820151432  1325320  2:00:01                2026191            74   24310915
2020-12-18 04:15:39  15818125241  1325246  1:20:02                2556163            62   45991770
2020-12-18 02:55:37  15815569078  1325184  1:10:05                1908780            51   39219641
2020-12-18 01:45:32  15813660298  1325133  1:19:51                1494229            34   26946646
2020-12-18 00:25:41  15812166069  1325099  2:30:03                3959661           110   38000078
2020-12-17 21:55:38  15808206408  1324989  0:50:06                 885369            41   25447731
2020-12-17 21:05:32  15807321039  1324948  1:39:09                2869184            65   41670448
2020-12-17 19:26:23  15804451855  1324883  1:10:45                1324474            48   26957492
2020-12-17 18:15:38  15803127381  1324835  0:49:59                1520216            45   43796819
2020-12-17 17:25:39  15801607165  1324790  0:40:03                1179951            33   42425204
2020-12-17 16:45:36  15800427214  1324757  0:39:57                1091275            38   39335068
2020-12-17 16:05:39  15799335939  1324719  1:50:06                3267156           103   42731195
2020-12-17 14:15:33  15796068783  1324616  0:59:58                2775551            49   66650251
2020-12-17 13:15:35  15793293232  1324567  0:59:57                1733514            41   41639035
2020-12-17 12:15:38  15791559718  1324526  0:20:09                1059195            15   75694332
2020-12-17 11:55:29  15790500523  1324511  1:49:53                2768804            72   36284645
2020-12-17 10:05:36  15787731719  1324439  1:50:02                3347290            74   43805794
2020-12-17 08:15:34  15784384429  1324365  1:20:06                2116718            55   38053357
2020-12-17 06:55:28  15782267711  1324310  0:39:59                1345595            28   48461612
2020-12-17 06:15:29  15780922116  1324282  0:59:53                1631112            45   39222954
2020-12-17 05:15:36  15779291004  1324237  0:59:59                2975935            45   71442285
2020-12-17 04:15:37  15776315069  1324192  1:50:02                1784122            65   23348703
2020-12-17 02:25:35  15774530947  1324127  0:40:05                1287334            29   46247674
2020-12-17 01:45:30  15773243613  1324098  1:09:54                1446372            62   29796504
2020-12-17 00:35:36  15771797241  1324036  2:30:07                3414017           105   32749091
2020-12-16 22:05:29  15768383224  1323931  1:59:54                2753697            80   33071923
2020-12-16 20:05:35  15765629527  1323851  2:00:01                1895916            75   22747832
2020-12-16 18:05:34  15763733611  1323776  0:40:02                2013872            34   72439026
2020-12-16 17:25:32  15761719739  1323742  1:29:58                2559665            73   40969814
2020-12-16 15:55:34  15759160074  1323669  1:40:08                2464645            77   35443629
2020-12-16 14:15:26  15756695429  1323592  0:19:55                 471707            10   34105008
2020-12-16 13:55:31  15756223722  1323582  0:59:52                2245382            48   54009188
2020-12-16 12:55:39  15753978340  1323534  0:50:02                1382301            36   39783746
2020-12-16 12:05:37  15752596039  1323498  2:00:12                2994895            90   35878941
2020-12-16 10:05:25  15749601144  1323408  1:19:59                1928272           -25   34716128
2020-12-16 08:45:26  15747672872  1323433  0:28:30                 466108            16   23550720
2020-12-16 08:16:56  15747206764  1323417  2:00:15                2746083            67   32884486
2020-12-16 06:16:41  15744460681  1323350  2:00:21                2591206            68   31004043
2020-12-16 04:16:20  15741869475  1323282  1:50:54                2388840            73   31018301
2020-12-16 02:25:26  15739480635  1323209  0:39:54                 924323            24   33359025
2020-12-16 01:45:32  15738556312  1323185  1:39:55                1586687            78   22867348
2020-12-16 00:05:37  15736969625  1323107  1:49:53                2973110           103   38962036
2020-12-15 22:15:44  15733996515  1323004  2:10:04                2233415            95   24726685
2020-12-15 20:05:40  15731763100  1322909  0:30:03                1231834            21   59029649
2020-12-15 19:35:37  15730531266  1322888  1:30:09                1949769            75   31144396
2020-12-15 18:05:28  15728581497  1322813  0:59:47                1178746            52   28392432
2020-12-15 17:05:41  15727402751  1322761  1:20:06                2735263            76   49173267
2020-12-15 15:45:35  15724667488  1322685  1:30:09                2410585            78   38505184
2020-12-15 14:15:26  15722256903  1322607  1:09:50                2195992            72   45282508
2020-12-15 13:05:36  15720060911  1322535  0:50:03                1066100            47   30673006
2020-12-15 12:15:33  15718994811  1322488  2:09:56                3126241           126   34646898
2020-12-15 10:05:37  15715868570  1322362  1:20:08                2555282            89   45918545
2020-12-15 08:45:29  15713313288  1322273  0:29:57                 366789            25   17635264
2020-12-15 08:15:32  15712946499  1322248  1:19:58                1866382            65   33608879
2020-12-15 06:55:34  15711080117  1322183  0:39:54                 537753            26   19407627
2020-12-15 06:15:40  15710542364  1322157  1:10:01                1410454            52   29008147
2020-12-15 05:05:39  15709131910  1322105  1:00:09                1647868            55   39450206
2020-12-15 04:05:30  15707484042  1322050  1:59:54                2788322            96   33487770
2020-12-15 02:05:36  15704695720  1321954  0:29:59                1161808            29   55797782
2020-12-15 01:35:37  15703533912  1321925  2:00:02                1852095            98   22218968
2020-12-14 23:35:35  15701681817  1321827  1:30:06                2643480            76   42248736
2020-12-14 22:05:29  15699038337  1321751  0:39:58                1185226            35   42703722
2020-12-14 21:25:31  15697853111  1321716  1:20:08                1669441            79   29999938
2020-12-14 20:05:23  15696183670  1321637  0:59:51                1737406            44   41802249
2020-12-14 19:05:32  15694446264  1321593  1:19:59                1551538            70   27933503
2020-12-14 17:45:33  15692894726  1321523  1:27:06                1950620            94   32249056
2020-12-14 16:18:27  15690944106  1321429  1:12:46                1440899            61   28514354
2020-12-14 15:05:41  15689503207  1321368  0:10:03                  50766             8    7273934
2020-12-14 14:55:38  15689452441  1321360  0:40:04                2021360            44   72647880
2020-12-14 14:15:34  15687431081  1321316  1:20:02                1538377            77   27679252
2020-12-14 12:55:32  15685892704  1321239  0:40:07                 892845            39   32048943
2020-12-14 12:15:25  15684999859  1321200  2:09:48                3364557           112   37326364
2020-12-14 10:05:37  15681635302  1321088  1:50:04                2593261           105   33927581
2020-12-14 08:15:33  15679042041  1320983  2:00:00                3538441           100   42461292
2020-12-14 06:15:33  15675503600  1320883  1:58:04                2861186           105   34896452
2020-12-14 04:17:29  15672642414  1320778  2:02:03                3010305            92   35516912
2020-12-14 02:15:26  15669632109  1320686  0:30:03                1094509            36   52449016
2020-12-14 01:45:23  15668537600  1320650  1:09:53                1784012            60   36760943
2020-12-14 00:35:30  15666753588  1320590  2:29:58                2737254           124   26283479
2020-12-13 22:05:32  15664016334  1320466  2:00:03                2133631            98   25592908
2020-12-13 20:05:29  15661882703  1320368  2:00:08                3576090           116   42865451
2020-12-13 18:05:21  15658306613  1320252  0:49:48                 546072            40   15790033
2020-12-13 17:15:33  15657760541  1320212  0:59:08                1537324            50   37436525
2020-12-13 16:16:25  15656223217  1320162  0:20:50                 995501            26   68809029
2020-12-13 15:55:35  15655227716  1320136  1:10:00                1798835            61   37004605
2020-12-13 14:45:35  15653428881  1320075  0:40:04                 828123            35   29762823
2020-12-13 14:05:31  15652600758  1320040  1:29:56                2262258            84   36222959
2020-12-13 12:35:35  15650338500  1319956  0:20:00                 749944            20   53995968
2020-12-13 12:15:35  15649588556  1319936  1:59:34                3263443           112   39303244
2020-12-13 10:16:01  15646325113  1319824  0:30:43                 775956            30   36376884
2020-12-13 09:45:18  15645549157  1319794  1:29:44                2053685            66   32956609
2020-12-13 08:15:34  15643495472  1319728  1:30:03                1587892            66   25392165
2020-12-13 06:45:31  15641907580  1319662  0:30:04                 288465            20   13815618
2020-12-13 06:15:27  15641619115  1319642  1:59:58                2597887            92   31183306
2020-12-13 04:15:29  15639021228  1319550  1:29:59                2747718            84   43971630
2020-12-13 02:45:30  15636273510  1319466  0:40:01                 372203            28   13393727
2020-12-13 02:05:29  15635901307  1319438  0:30:03                1181939            25   56638674
2020-12-13 01:35:26  15634719368  1319413  1:00:00                1362522            49   32700528
2020-12-13 00:35:26  15633356846  1319364  2:19:49                3681063           127   37912008
2020-12-12 22:15:37  15629675783  1319237  1:40:05                2288468            91   32926500
2020-12-12 20:35:32  15627387315  1319146  0:29:56                1420928            31   68356447
2020-12-12 20:05:36  15625966387  1319115  2:00:08                2879803           122   34519281
2020-12-12 18:05:28  15623086584  1318993  0:09:55                  48048             6    6977054
2020-12-12 17:55:33  15623038536  1318987  1:40:02                2689936            98   38722171
2020-12-12 16:15:31  15620348600  1318889  2:00:08                3540848           -83   42443017
2020-12-12 14:15:23  15616807752  1318972  0:39:51                1356623            35   49022261
2020-12-12 13:35:32  15615451129  1318937  1:19:54                2011807            70   36257848
2020-12-12 12:15:38  15613439322  1318867  2:00:01                2979965           101   35754614
2020-12-12 10:15:37  15610459357  1318766  2:10:09                3061797           112   33876201
2020-12-12 08:05:28  15607397560  1318654  1:50:01                1946060            95   25471835
2020-12-12 06:15:27  15605451500  1318559  1:40:07                2987528            87   42970271
2020-12-12 04:35:20  15602463972  1318472  0:19:41                 185513            18   13571823
2020-12-12 04:15:39  15602278459  1318454  1:30:11                2021605            93   32279924
2020-12-12 02:45:28  15600256854  1318361  0:50:07                1407551            44   40443101
2020-12-12 01:55:21  15598849303  1318317  0:39:44                1202951            32   43596881
2020-12-12 01:15:37  15597646352  1318285  0:40:06                 899446            39   32299307
2020-12-12 00:35:31  15596746906  1318246  1:40:04                2296733           126   33050921
2020-12-11 22:55:27  15594450173  1318120  0:39:46                1172465            47   42456402
2020-12-11 22:15:41  15593277708  1318073  1:08:55                1874261            79   39162309
2020-12-11 21:06:46  15591403447  1317994  1:00:07                1129453            67   27054266
2020-12-11 20:06:39  15590273994  1317927  1:21:07                1937230            78   34390111
2020-12-11 18:45:32  15588336764  1317849  1:30:06                2810679           101   44920951
2020-12-11 17:15:26  15585526085  1317748  1:09:27                1595869            86   33089292
2020-12-11 16:05:59  15583930216  1317662  1:00:05                1741405            70   41735753
2020-12-11 15:05:54  15582188811  1317592  0:50:23                1308042            43   37384991
2020-12-11 14:15:31  15580880769  1317549  0:40:03                 962748            51   34615658
2020-12-11 13:35:28  15579918021  1317498  1:20:10                1927106            83   34615791
2020-12-11 12:15:18  15577990915  1317415  0:49:55                2491381            58   71871558
2020-12-11 11:25:23  15575499534  1317357  1:09:52                1818325            80   37476927
2020-12-11 10:15:31  15573681209  1317277  2:00:06                2788251           118   33431152
2020-12-11 08:15:25  15570892958  1317159  0:30:00                1029619            46   49421712
2020-12-11 07:45:25  15569863339  1317113  0:35:17                 318358            27   12992976
2020-12-11 07:10:08  15569544981  1317086  0:54:38                1198447            44   31588108
2020-12-11 06:15:30  15568346534  1317042  1:59:53                3468132           112   41658084
2020-12-11 04:15:37  15564878402  1316930  2:00:18                2195488           107   26280155
2020-12-11 02:15:19  15562682914  1316823  0:39:46                1819905            48   65901002
2020-12-11 01:35:33  15560863009  1316775  1:00:02                 805699            44   19326039
2020-12-11 00:35:31  15560057310  1316731  1:40:09                2255946            87   32436966
2020-12-10 22:55:22  15557801364  1316644  1:49:54                2724446           222   35697927
2020-12-10 21:05:28  15555076918  1316422  1:00:01                1186819            45   28475746
2020-12-10 20:05:27  15553890099  1316377  2:00:06                2516407           114   30171740
2020-12-10 18:05:21  15551373692  1316263  0:19:56                 520671            18   37613690
2020-12-10 17:45:25  15550853021  1316245  0:20:00                 905576            20   65201472
2020-12-10 17:25:25  15549947445  1316225  0:20:07                 510796            18   36564021
2020-12-10 17:05:18  15549436649  1316207  0:29:49                 755803            26   36501609
2020-12-10 16:35:29  15548680846  1316181  0:49:59                1033723            46   29781149
2020-12-10 15:45:30  15547647123  1316135  0:10:01                 167815            11   24125151
2020-12-10 15:35:29  15547479308  1316124  0:29:58                1082880            35   52036057
2020-12-10 15:05:31  15546396428  1316089  0:20:03                 590484            19   42408825
2020-12-10 14:45:28  15545805944  1316070  0:20:04                 766765            23   55023667
2020-12-10 14:25:24  15545039179  1316047  0:29:50                 826124            23   39875482
2020-12-10 13:55:34  15544213055  1316024  0:10:10                 164061            21   23237492
2020-12-10 13:45:24  15544048994  1316003  0:19:55                 208656            10   15086090
2020-12-10 13:25:29  15543840338  1315993  0:39:59                1030694            38   37120450
2020-12-10 12:45:30  15542809644  1315955  0:20:00                 298815            21   21514680
2020-12-10 12:25:30  15542510829  1315934  0:30:05                1092572            34   52298183
2020-12-10 11:55:25  15541418257  1315900  0:19:58                1169950            17   84377028
2020-12-10 11:35:27  15540248307  1315883  0:20:04                 332173            23   23836999
2020-12-10 11:15:23  15539916134  1315860  0:10:02                 239085            12   34313860
2020-12-10 11:05:21  15539677049  1315848  0:19:58                 533730            16   38492714
2020-12-10 10:45:23  15539143319  1315832  0:30:01                1002730            33   48104315
2020-12-10 10:15:22  15538140589  1315799  0:30:05                 666003            30   31879589
2020-12-10 09:45:17  15537474586  1315769  0:19:49                 289053            18   21004355
2020-12-10 09:25:28  15537185533  1315751  0:09:59                 311474            12   44927134
2020-12-10 09:15:29  15536874059  1315739  0:19:57                 362235            15   26146285
2020-12-10 08:55:32  15536511824  1315724  0:40:05                1213586            37   43598266
2020-12-10 08:15:27  15535298238  1315687  2:00:00                3164093           101   37969116
2020-12-10 06:15:27  15532134145  1315586  1:20:06                2131032            73   38310687
2020-12-10 04:55:21  15530003113  1315513  0:39:48                 829995            30   30029969
2020-12-10 04:15:33  15529173118  1315483  2:00:05                3475137           122   41672704
2020-12-10 02:15:28  15525697981  1315361  0:40:07                 665143            32   23875511
2020-12-10 01:35:21  15525032838  1315329  0:59:59                1028776            48   24697484
2020-12-10 00:35:22  15524004062  1315281  2:19:53                2738965           134   28195707
2020-12-09 22:15:29  15521265097  1315147  0:30:05                1014258            29   48549524
2020-12-09 21:45:24  15520250839  1315118  0:30:02                 773759            26   37099210
2020-12-09 21:15:22  15519477080  1315092  0:19:58                 207981            17   14999631
2020-12-09 20:55:24  15519269099  1315075  0:10:03                  94322             9   13514794
2020-12-09 20:45:21  15519174777  1315066  0:19:58                 574069            14   41401971
2020-12-09 20:25:23  15518600708  1315052  0:20:04                 827492            25   59381485
2020-12-09 20:05:19  15517773216  1315027  0:30:02                 299049            31   14338420
2020-12-09 19:35:17  15517474167  1314996  0:19:43                 864107            21   63109758
2020-12-09 19:15:34  15516610060  1314975  0:20:04                 440717            20   31626203
2020-12-09 18:55:30  15516169343  1314955  0:20:01                 708419            16   50963698
2020-12-09 18:35:29  15515460924  1314939  0:10:04                 176757            11   25284445
2020-12-09 18:25:25  15515284167  1314928  0:19:58                 199405            17   14381128
2020-12-09 18:05:27  15515084762  1314911  0:30:00                 799946            28   38397408
2020-12-09 17:35:27  15514284816  1314883  0:10:05                  43985             7    6281494
2020-12-09 17:25:22  15514240831  1314876  0:30:00                 657429            27   31556592
2020-12-09 16:55:22  15513583402  1314849  0:19:54                 576737            19   41733732
2020-12-09 16:35:28  15513006665  1314830  0:29:12                1275694            30   62910936
2020-12-09 16:06:16  15511730971  1314800  0:20:59                 216882            18   14883721
2020-12-09 15:45:17  15511514089  1314782  0:19:55                 356794            17   25796654
2020-12-09 15:25:22  15511157295  1314765  0:39:54                1082638            34   39072649
2020-12-09 14:45:28  15510074657  1314731  0:40:00                1050417            32   37815012
2020-12-09 14:05:28  15509024240  1314699  0:40:03                 789353            44   28381231
2020-12-09 13:25:25  15508234887  1314655  0:49:59                1540867            49   44391766
2020-12-09 12:35:26  15506694020  1314606  1:20:04                2221462            75   39953021
2020-12-09 11:15:22  15504472558  1314531  1:30:01                2555628           104   40882477
2020-12-09 09:45:21  15501916930  1314427  0:20:05                 508034            12   36426670
2020-12-09 09:25:16  15501408896  1314415  0:39:51                1832458            41   66216801
2020-12-09 08:45:25  15499576438  1314374  0:30:05                 565615            31   27074313
2020-12-09 08:15:20  15499010823  1314343  0:29:55                 420901            38   20259524
2020-12-09 07:45:25  15498589922  1314305  0:39:57                 797864            34   28759052
2020-12-09 07:05:28  15497792058  1314271  0:19:58                 603097            18   43495476
2020-12-09 06:45:30  15497188961  1314253  1:20:04                1911476            76   34377919
2020-12-09 05:25:26  15495277485  1314177  0:20:05                 215439            14   15447244
2020-12-09 05:05:21  15495062046  1314163  0:19:58                 872251            18   62906916
2020-12-09 04:45:23  15494189795  1314145  0:40:02                 997287            36   35872438
2020-12-09 04:05:21  15493192508  1314109  0:30:06                 431874            24   20661081
2020-12-09 03:35:15  15492760634  1314085  0:29:57                 795601            33   38252602
2020-12-09 03:05:18  15491965033  1314052  0:20:03                 246617            18   17712143
2020-12-09 02:45:15  15491718416  1314034  0:19:48                 359142            14   26119418
2020-12-09 02:25:27  15491359274  1314020  0:29:55                 656353            28   31592701
